dataset,policy,seed,system,step,corrections,acc_novel,acc_original,pred_secs,correct_secs
banking77,random10,2,knn_lm,700,64,0.1075,0.9575,0.3092,0.0265
banking77,random10,2,knn_lm,750,66,0.1075,0.9575,0.3347,0.027
banking77,random10,2,knn_lm,800,70,0.1375,0.9575,0.3597,0.0285
banking77,random10,2,knn_lm,850,73,0.14,0.9575,0.3787,0.0295
banking77,random10,2,knn_lm,900,78,0.15,0.9575,0.3977,0.032
banking77,random10,2,knn_lm,950,81,0.15,0.9575,0.4187,0.0335
banking77,random10,2,knn_lm,1000,83,0.15,0.9575,0.4392,0.034
banking77,random10,2,knn_lm,1050,86,0.1525,0.9575,0.4607,0.035
banking77,random10,2,knn_lm,1100,90,0.1525,0.9575,0.4847,0.0365
banking77,random10,2,knn_lm,1150,94,0.1625,0.9575,0.5053,0.0385
banking77,random10,2,knn_lm,1200,101,0.1775,0.9575,0.5258,0.0415
banking77,random10,2,knn_lm,1250,108,0.2075,0.9575,0.5488,0.0445
banking77,random10,2,knn_lm,1300,110,0.215,0.9575,0.5728,0.0455
banking77,random10,2,knn_lm,1350,114,0.245,0.9575,0.5933,0.0475
banking77,random10,2,knn_lm,1400,115,0.245,0.9575,0.6123,0.048
banking77,random10,2,knn_lm,1450,119,0.2625,0.9575,0.6348,0.0495
banking77,random10,2,knn_lm,1500,122,0.275,0.9575,0.6568,0.0505
banking77,random10,2,knn_lm,1517,123,0.275,0.9575,0.6628,0.051
banking77,random10,2,river_logreg,0,0,0.0,0.1525,0.0,0.0
banking77,random10,2,river_logreg,50,4,0.1,0.0,0.1119,0.077
banking77,random10,2,river_logreg,100,11,0.1,0.0,0.2309,0.2125
banking77,random10,2,river_logreg,150,16,0.1,0.0,0.3505,0.3136
banking77,random10,2,river_logreg,200,22,0.1,0.0,0.4795,0.4371
banking77,random10,2,river_logreg,250,26,0.1,0.0,0.6075,0.5176
banking77,random10,2,river_logreg,300,30,0.1,0.0,0.743,0.5997
banking77,random10,2,river_logreg,350,37,0.1,0.0,0.9201,0.7928
banking77,random10,2,river_logreg,400,40,0.1,0.0,1.0441,0.8548
banking77,random10,2,river_logreg,450,45,0.1,0.0,1.1977,0.9794
banking77,random10,2,river_logreg,500,50,0.1,0.0,1.3477,1.0969
banking77,random10,2,river_logreg,550,53,0.1,0.0,1.5287,1.1669
banking77,random10,2,river_logreg,600,58,0.1,0.0,1.6563,1.2704
banking77,random10,2,river_logreg,650,64,0.1,0.0,1.7828,1.3924
banking77,random10,2,river_logreg,700,73,0.1,0.0,1.9308,1.604
banking77,random10,2,river_logreg,750,75,0.1,0.0,2.0584,1.645
banking77,random10,2,river_logreg,800,78,0.1,0.0,2.2449,1.726
banking77,random10,2,river_logreg,850,83,0.1,0.0,2.4314,1.8536
banking77,random10,2,river_logreg,900,84,0.1,0.0,2.5799,1.8751
banking77,random10,2,river_logreg,950,90,0.1,0.0,2.7189,2.0046
banking77,random10,2,river_logreg,1000,92,0.1375,0.0,2.8535,2.0506
banking77,random10,2,river_logreg,1050,96,0.28,0.0,2.991,2.1417
banking77,random10,2,river_logreg,1100,99,0.1975,0.0,3.1181,2.2057
banking77,random10,2,river_logreg,1150,103,0.2925,0.0,3.2656,2.2872
banking77,random10,2,river_logreg,1200,108,0.4175,0.0,3.3966,2.3913
banking77,random10,2,river_logreg,1250,111,0.5025,0.0,3.5221,2.4538
banking77,random10,2,river_logreg,1300,115,0.3475,0.0,3.6487,2.5363
banking77,random10,2,river_logreg,1350,118,0.47,0.0,3.7732,2.5983
banking77,random10,2,river_logreg,1400,118,0.47,0.0,3.8972,2.5983
banking77,random10,2,river_logreg,1450,119,0.5275,0.0,4.0377,2.6183
banking77,random10,2,river_logreg,1500,123,0.565,0.0,4.1649,2.6991
banking77,random10,2,river_logreg,1517,123,0.565,0.0,4.207,2.6991
clinc150,oracle,0,substrate,0,0,0.0,0.7975,0.0,0.0
clinc150,oracle,0,substrate,50,36,0.5,0.7975,0.0147,0.0391
clinc150,oracle,0,substrate,100,56,0.666667,0.7975,0.0252,0.0591
clinc150,oracle,0,substrate,150,67,0.703333,0.7975,0.0362,0.0686
clinc150,oracle,0,substrate,200,78,0.75,0.7975,0.0467,0.0786
clinc150,oracle,0,substrate,250,90,0.76,0.7975,0.0557,0.0901
clinc150,oracle,0,substrate,300,99,0.776667,0.7975,0.0652,0.0971
clinc150,oracle,0,substrate,350,107,0.81,0.7975,0.0732,0.1041
clinc150,oracle,0,substrate,400,116,0.826667,0.7975,0.0802,0.1121
clinc150,oracle,0,substrate,450,121,0.83,0.7975,0.0892,0.1166
clinc150,oracle,0,substrate,500,133,0.84,0.7975,0.0997,0.1261
clinc150,oracle,0,substrate,550,138,0.843333,0.7975,0.1077,0.1301
clinc150,oracle,0,substrate,600,148,0.85,0.795,0.1167,0.1386
clinc150,oracle,0,substrate,650,155,0.853333,0.795,0.1237,0.1441
clinc150,oracle,0,substrate,700,158,0.856667,0.795,0.1307,0.1471
clinc150,oracle,0,substrate,750,161,0.856667,0.795,0.1387,0.1496
clinc150,oracle,0,substrate,800,166,0.86,0.795,0.1482,0.1541
clinc150,oracle,0,substrate,850,172,0.866667,0.795,0.1547,0.1586
clinc150,oracle,0,substrate,900,174,0.866667,0.795,0.1602,0.1606
clinc150,oracle,0,substrate,950,180,0.87,0.7975,0.1672,0.1646
clinc150,oracle,0,substrate,1000,186,0.876667,0.7975,0.1737,0.1691
clinc150,oracle,0,static_knn,0,0,0.0,0.805,0.0,0.0
clinc150,oracle,0,static_knn,50,50,0.0,0.805,0.024,0.0
clinc150,oracle,0,static_knn,100,100,0.0,0.805,0.0465,0.0
clinc150,oracle,0,static_knn,150,150,0.0,0.805,0.0685,0.0
clinc150,oracle,0,static_knn,200,200,0.0,0.805,0.09,0.0
clinc150,oracle,0,static_knn,250,250,0.0,0.805,0.1105,0.0005
clinc150,oracle,0,static_knn,300,300,0.0,0.805,0.132,0.0005
clinc150,oracle,0,static_knn,350,350,0.0,0.805,0.1541,0.0005
clinc150,oracle,0,static_knn,400,400,0.0,0.805,0.1781,0.0005
clinc150,oracle,0,static_knn,450,450,0.0,0.805,0.2021,0.0005
clinc150,oracle,0,static_knn,500,500,0.0,0.805,0.2251,0.0005
clinc150,oracle,0,static_knn,550,550,0.0,0.805,0.2481,0.0005
clinc150,oracle,0,static_knn,600,600,0.0,0.805,0.2686,0.0005
clinc150,oracle,0,static_knn,650,650,0.0,0.805,0.2881,0.0005
clinc150,oracle,0,static_knn,700,700,0.0,0.805,0.3091,0.0005
clinc150,oracle,0,static_knn,750,750,0.0,0.805,0.3307,0.0005
clinc150,oracle,0,static_knn,800,800,0.0,0.805,0.3512,0.0005
clinc150,oracle,0,static_knn,850,850,0.0,0.805,0.3727,0.0005
clinc150,oracle,0,static_knn,900,900,0.0,0.805,0.3942,0.0005
clinc150,oracle,0,static_knn,950,950,0.0,0.805,0.4172,0.0005
clinc150,oracle,0,static_knn,1000,1000,0.0,0.805,0.4392,0.0005
clinc150,oracle,0,static_linear,0,0,0.0,0.875,0.0,0.0
clinc150,oracle,0,static_linear,50,50,0.0,0.875,0.001,0.0
clinc150,oracle,0,static_linear,100,100,0.0,0.875,0.002,0.0
clinc150,oracle,0,static_linear,150,150,0.0,0.875,0.003,0.0
clinc150,oracle,0,static_linear,200,200,0.0,0.875,0.004,0.0
clinc150,oracle,0,static_linear,250,250,0.0,0.875,0.0051,0.0
clinc150,oracle,0,static_linear,300,300,0.0,0.875,0.0061,0.0
clinc150,oracle,0,static_linear,350,350,0.0,0.875,0.0077,0.0
clinc150,oracle,0,static_linear,400,400,0.0,0.875,0.0087,0.0
clinc150,oracle,0,static_linear,450,450,0.0,0.875,0.0092,0.0
clinc150,oracle,0,static_linear,500,500,0.0,0.875,0.0102,0.0
clinc150,oracle,0,static_linear,550,550,0.0,0.875,0.0112,0.0
clinc150,oracle,0,static_linear,600,600,0.0,0.875,0.0122,0.0
clinc150,oracle,0,static_linear,650,650,0.0,0.875,0.0132,0.0
clinc150,oracle,0,static_linear,700,700,0.0,0.875,0.0137,0.0
clinc150,oracle,0,static_linear,750,750,0.0,0.875,0.0142,0.0
clinc150,oracle,0,static_linear,800,800,0.0,0.875,0.0147,0.0
clinc150,oracle,0,static_linear,850,850,0.0,0.875,0.0152,0.0
clinc150,oracle,0,static_linear,900,900,0.0,0.875,0.0157,0.0
clinc150,oracle,0,static_linear,950,950,0.0,0.875,0.0167,0.0
clinc150,oracle,0,static_linear,1000,1000,0.0,0.875,0.0177,0.0
clinc150,oracle,0,online_linear,0,0,0.0,0.875,0.0,0.0
clinc150,oracle,0,online_linear,50,50,0.0,0.8675,0.003,0.0095
clinc150,oracle,0,online_linear,100,100,0.0,0.8625,0.0045,0.021
clinc150,oracle,0,online_linear,150,150,0.0,0.8575,0.0085,0.0355
clinc150,oracle,0,online_linear,200,200,0.0,0.8475,0.0095,0.0465
clinc150,oracle,0,online_linear,250,250,0.0,0.845,0.012,0.0595
clinc150,oracle,0,online_linear,300,300,0.0,0.8375,0.0135,0.072
clinc150,oracle,0,online_linear,350,350,0.0,0.8375,0.0155,0.0825
clinc150,oracle,0,online_linear,400,400,0.0,0.8325,0.0165,0.0935
clinc150,oracle,0,online_linear,450,450,0.0,0.825,0.018,0.105
clinc150,oracle,0,online_linear,500,500,0.0,0.825,0.019,0.116
clinc150,oracle,0,online_linear,550,550,0.0,0.8225,0.0205,0.1255
clinc150,oracle,0,online_linear,600,600,0.0,0.8175,0.0215,0.14
clinc150,oracle,0,online_linear,650,650,0.0,0.8175,0.024,0.152
clinc150,oracle,0,online_linear,700,700,0.0,0.8175,0.026,0.1615
clinc150,oracle,0,online_linear,750,750,0.0,0.8175,0.0265,0.175
clinc150,oracle,0,online_linear,800,800,0.0,0.815,0.0285,0.1861
clinc150,oracle,0,online_linear,850,850,0.006667,0.815,0.03,0.1981
clinc150,oracle,0,online_linear,900,900,0.02,0.8075,0.032,0.2071
clinc150,oracle,0,online_linear,950,950,0.033333,0.805,0.033,0.2171
clinc150,oracle,0,online_linear,1000,999,0.106667,0.805,0.034,0.2301
clinc150,oracle,0,ewc,0,0,0.0,0.875,0.0,0.0
clinc150,oracle,0,ewc,50,50,0.0,0.8675,0.001,0.022
clinc150,oracle,0,ewc,100,100,0.0,0.8675,0.0045,0.0435
clinc150,oracle,0,ewc,150,150,0.0,0.87,0.0055,0.0671
clinc150,oracle,0,ewc,200,200,0.0,0.8675,0.006,0.0924
clinc150,oracle,0,ewc,250,250,0.0,0.865,0.0085,0.1104
clinc150,oracle,0,ewc,300,300,0.0,0.865,0.011,0.1354
clinc150,oracle,0,ewc,350,350,0.0,0.8625,0.0125,0.1614
clinc150,oracle,0,ewc,400,400,0.0,0.86,0.0145,0.1829
clinc150,oracle,0,ewc,450,450,0.0,0.86,0.0165,0.2054
clinc150,oracle,0,ewc,500,500,0.0,0.86,0.017,0.2299
clinc150,oracle,0,ewc,550,550,0.0,0.8525,0.018,0.2509
clinc150,oracle,0,ewc,600,600,0.0,0.85,0.0195,0.274
clinc150,oracle,0,ewc,650,650,0.0,0.8525,0.021,0.296
clinc150,oracle,0,ewc,700,700,0.0,0.8525,0.023,0.3205
clinc150,oracle,0,ewc,750,750,0.0,0.8525,0.0255,0.3405
clinc150,oracle,0,ewc,800,800,0.0,0.85,0.027,0.366
clinc150,oracle,0,ewc,850,850,0.0,0.8475,0.029,0.3905
clinc150,oracle,0,ewc,900,900,0.01,0.8425,0.0305,0.4115
clinc150,oracle,0,ewc,950,950,0.016667,0.8425,0.033,0.434
clinc150,oracle,0,ewc,1000,1000,0.036667,0.8425,0.035,0.46
clinc150,oracle,0,a_gem,0,0,0.0,0.875,0.0,0.0
clinc150,oracle,0,a_gem,50,50,0.0,0.8675,0.002,0.033
clinc150,oracle,0,a_gem,100,100,0.0,0.8625,0.004,0.0685
clinc150,oracle,0,a_gem,150,150,0.0,0.86,0.005,0.1025
clinc150,oracle,0,a_gem,200,200,0.0,0.8575,0.009,0.1381
clinc150,oracle,0,a_gem,250,250,0.0,0.8475,0.0115,0.1741
clinc150,oracle,0,a_gem,300,300,0.0,0.8475,0.014,0.2076
clinc150,oracle,0,a_gem,350,350,0.0,0.84,0.016,0.2441
clinc150,oracle,0,a_gem,400,400,0.0,0.8375,0.0165,0.2806
clinc150,oracle,0,a_gem,450,450,0.0,0.8375,0.0185,0.3162
clinc150,oracle,0,a_gem,500,500,0.0,0.8375,0.021,0.3552
clinc150,oracle,0,a_gem,550,550,0.0,0.835,0.0225,0.3927
clinc150,oracle,0,a_gem,600,600,0.0,0.8275,0.0255,0.4337
clinc150,oracle,0,a_gem,650,650,0.0,0.8275,0.0275,0.4687
clinc150,oracle,0,a_gem,700,700,0.0,0.8275,0.0295,0.5087
clinc150,oracle,0,a_gem,750,750,0.0,0.8275,0.033,0.5432
clinc150,oracle,0,a_gem,800,800,0.0,0.8275,0.035,0.5823
clinc150,oracle,0,a_gem,850,850,0.0,0.8275,0.038,0.6188
clinc150,oracle,0,a_gem,900,899,0.013333,0.825,0.0395,0.6518
clinc150,oracle,0,a_gem,950,949,0.03,0.825,0.0415,0.6898
clinc150,oracle,0,a_gem,1000,999,0.083333,0.825,0.043,0.7263
clinc150,oracle,0,lwf,0,0,0.0,0.875,0.0,0.0
clinc150,oracle,0,lwf,50,50,0.0,0.8675,0.0015,0.0185
clinc150,oracle,0,lwf,100,100,0.0,0.865,0.0025,0.0375
clinc150,oracle,0,lwf,150,150,0.0,0.8625,0.0045,0.055
clinc150,oracle,0,lwf,200,200,0.0,0.8575,0.007,0.0705
clinc150,oracle,0,lwf,250,250,0.0,0.8575,0.0085,0.0905
clinc150,oracle,0,lwf,300,300,0.0,0.8525,0.0095,0.1075
clinc150,oracle,0,lwf,350,350,0.0,0.8525,0.011,0.125
clinc150,oracle,0,lwf,400,400,0.0,0.8475,0.0125,0.144
clinc150,oracle,0,lwf,450,450,0.0,0.8475,0.0135,0.1591
clinc150,oracle,0,lwf,500,500,0.0,0.8475,0.0155,0.1736
clinc150,oracle,0,lwf,550,550,0.0,0.845,0.0175,0.1896
clinc150,oracle,0,lwf,600,600,0.0,0.8425,0.0195,0.2041
clinc150,oracle,0,lwf,650,650,0.0,0.845,0.021,0.2226
clinc150,oracle,0,lwf,700,700,0.0,0.845,0.0235,0.2391
clinc150,oracle,0,lwf,750,750,0.0,0.845,0.0245,0.2571
clinc150,oracle,0,lwf,800,800,0.0,0.845,0.027,0.2726
clinc150,oracle,0,lwf,850,850,0.0,0.8475,0.0295,0.2881
clinc150,oracle,0,lwf,900,900,0.0,0.8475,0.031,0.3061
clinc150,oracle,0,lwf,950,950,0.0,0.8475,0.032,0.3236
clinc150,oracle,0,lwf,1000,1000,0.0,0.8475,0.0345,0.3426
clinc150,oracle,0,knn_lm,0,0,0.0,0.85,0.0,0.0
clinc150,oracle,0,knn_lm,50,43,0.216667,0.85,0.0155,0.0355
clinc150,oracle,0,knn_lm,100,79,0.456667,0.85,0.028,0.063
clinc150,oracle,0,knn_lm,150,104,0.54,0.85,0.0395,0.083
clinc150,oracle,0,knn_lm,200,127,0.636667,0.85,0.052,0.104
clinc150,oracle,0,knn_lm,250,143,0.666667,0.85,0.065,0.1205
clinc150,oracle,0,knn_lm,300,159,0.696667,0.85,0.077,0.1346
clinc150,oracle,0,knn_lm,350,174,0.716667,0.85,0.088,0.1456
clinc150,oracle,0,knn_lm,400,188,0.723333,0.85,0.1,0.1576
clinc150,oracle,0,knn_lm,450,202,0.736667,0.8475,0.1095,0.1691
clinc150,oracle,0,knn_lm,500,222,0.743333,0.8475,0.123,0.1861
clinc150,oracle,0,knn_lm,550,238,0.753333,0.8475,0.1335,0.1976
clinc150,oracle,0,knn_lm,600,254,0.77,0.8475,0.1436,0.2127
clinc150,oracle,0,knn_lm,650,270,0.783333,0.8475,0.1531,0.2242
clinc150,oracle,0,knn_lm,700,279,0.79,0.8475,0.1621,0.2307
clinc150,oracle,0,knn_lm,750,287,0.793333,0.8475,0.1716,0.2387
clinc150,oracle,0,knn_lm,800,298,0.796667,0.8475,0.1826,0.2457
clinc150,oracle,0,knn_lm,850,305,0.796667,0.8475,0.1911,0.2507
clinc150,oracle,0,knn_lm,900,314,0.8,0.8475,0.1996,0.2577
clinc150,oracle,0,knn_lm,950,325,0.803333,0.8475,0.2086,0.2667
clinc150,oracle,0,knn_lm,1000,335,0.806667,0.8475,0.2166,0.2752
clinc150,oracle,0,river_logreg,0,0,0.0,0.01,0.0,0.0
clinc150,oracle,0,river_logreg,50,42,0.196667,0.0,0.3576,1.7789
clinc150,oracle,0,river_logreg,100,70,0.463333,0.0,0.6897,2.9876
clinc150,oracle,0,river_logreg,150,94,0.773333,0.0,1.0172,4.0314
clinc150,oracle,0,river_logreg,200,98,0.976667,0.0,1.3173,4.2095
clinc150,oracle,0,river_logreg,250,100,0.883333,0.0,1.5844,4.2985
clinc150,oracle,0,river_logreg,300,103,0.916667,0.0,1.8654,4.4335
clinc150,oracle,0,river_logreg,350,105,0.936667,0.0,2.1385,4.523
clinc150,oracle,0,river_logreg,400,110,0.75,0.0,2.4161,4.7416
clinc150,oracle,0,river_logreg,450,116,0.96,0.0,2.7086,4.9991
clinc150,oracle,0,river_logreg,500,116,0.96,0.0,2.9827,4.9991
clinc150,oracle,0,river_logreg,550,117,0.963333,0.0,3.2387,5.0442
clinc150,oracle,0,river_logreg,600,123,0.946667,0.0,3.5168,5.2998
clinc150,oracle,0,river_logreg,650,124,0.963333,0.0,3.8158,5.3468
clinc150,oracle,0,river_logreg,700,124,0.963333,0.0,4.0989,5.3468
clinc150,oracle,0,river_logreg,750,127,0.96,0.0,4.381,5.4744
clinc150,oracle,0,river_logreg,800,129,0.983333,0.0,4.6656,5.5594
clinc150,oracle,0,river_logreg,850,130,0.85,0.0,4.9617,5.6039
clinc150,oracle,0,river_logreg,900,132,0.953333,0.0,5.2433,5.6929
clinc150,oracle,0,river_logreg,950,133,0.966667,0.0,5.5178,5.7389
clinc150,oracle,0,river_logreg,1000,134,0.976667,0.0,5.7834,5.7905
clinc150,oracle,1,substrate,0,0,0.0,0.8175,0.0,0.0
clinc150,oracle,1,substrate,50,39,0.47,0.8175,0.0055,0.027
clinc150,oracle,1,substrate,100,62,0.58,0.8175,0.0115,0.0415
clinc150,oracle,1,substrate,150,76,0.623333,0.8175,0.0205,0.05
clinc150,oracle,1,substrate,200,89,0.68,0.8175,0.029,0.059
clinc150,oracle,1,substrate,250,98,0.713333,0.8175,0.036,0.0645
clinc150,oracle,1,substrate,300,109,0.74,0.8175,0.0429,0.0727
clinc150,oracle,1,substrate,350,119,0.743333,0.8175,0.0489,0.0802
clinc150,oracle,1,substrate,400,130,0.753333,0.8175,0.0549,0.0887
clinc150,oracle,1,substrate,450,138,0.77,0.8175,0.0614,0.0937
clinc150,oracle,1,substrate,500,149,0.796667,0.8175,0.0679,0.0997
clinc150,oracle,1,substrate,550,156,0.8,0.8175,0.0749,0.1042
clinc150,oracle,1,substrate,600,166,0.816667,0.815,0.0804,0.1112
clinc150,oracle,1,substrate,650,171,0.816667,0.815,0.0869,0.1142
clinc150,oracle,1,substrate,700,179,0.83,0.815,0.0924,0.1202
clinc150,oracle,1,substrate,750,185,0.83,0.815,0.0974,0.1242
clinc150,oracle,1,substrate,800,192,0.84,0.815,0.1019,0.1302
clinc150,oracle,1,substrate,850,197,0.85,0.815,0.1074,0.1337
clinc150,oracle,1,substrate,900,205,0.856667,0.815,0.1144,0.1392
clinc150,oracle,1,substrate,950,212,0.856667,0.815,0.1199,0.1447
clinc150,oracle,1,substrate,1000,219,0.86,0.815,0.1274,0.1487
clinc150,oracle,1,static_knn,0,0,0.0,0.825,0.0,0.0
clinc150,oracle,1,static_knn,50,50,0.0,0.825,0.022,0.0
clinc150,oracle,1,static_knn,100,100,0.0,0.825,0.0445,0.0
clinc150,oracle,1,static_knn,150,150,0.0,0.825,0.067,0.0
clinc150,oracle,1,static_knn,200,200,0.0,0.825,0.0885,0.0
clinc150,oracle,1,static_knn,250,250,0.0,0.825,0.111,0.0
clinc150,oracle,1,static_knn,300,300,0.0,0.825,0.1345,0.0
clinc150,oracle,1,static_knn,350,350,0.0,0.825,0.155,0.0
clinc150,oracle,1,static_knn,400,400,0.0,0.825,0.1835,0.0
clinc150,oracle,1,static_knn,450,450,0.0,0.825,0.2075,0.0
clinc150,oracle,1,static_knn,500,500,0.0,0.825,0.23,0.0
clinc150,oracle,1,static_knn,550,550,0.0,0.825,0.2525,0.0
clinc150,oracle,1,static_knn,600,600,0.0,0.825,0.275,0.0
clinc150,oracle,1,static_knn,650,650,0.0,0.825,0.297,0.0
clinc150,oracle,1,static_knn,700,700,0.0,0.825,0.322,0.0
clinc150,oracle,1,static_knn,750,750,0.0,0.825,0.346,0.0
clinc150,oracle,1,static_knn,800,800,0.0,0.825,0.369,0.0
clinc150,oracle,1,static_knn,850,850,0.0,0.825,0.3921,0.0
clinc150,oracle,1,static_knn,900,900,0.0,0.825,0.4156,0.0
clinc150,oracle,1,static_knn,950,950,0.0,0.825,0.4386,0.0
clinc150,oracle,1,static_knn,1000,1000,0.0,0.825,0.4606,0.0
clinc150,oracle,1,static_linear,0,0,0.0,0.91,0.0,0.0
clinc150,oracle,1,static_linear,50,50,0.0,0.91,0.001,0.0
clinc150,oracle,1,static_linear,100,100,0.0,0.91,0.002,0.0
clinc150,oracle,1,static_linear,150,150,0.0,0.91,0.003,0.0
clinc150,oracle,1,static_linear,200,200,0.0,0.91,0.004,0.0
clinc150,oracle,1,static_linear,250,250,0.0,0.91,0.005,0.0
clinc150,oracle,1,static_linear,300,300,0.0,0.91,0.0055,0.0
clinc150,oracle,1,static_linear,350,350,0.0,0.91,0.006,0.0
clinc150,oracle,1,static_linear,400,400,0.0,0.91,0.007,0.0
clinc150,oracle,1,static_linear,450,450,0.0,0.91,0.008,0.0
clinc150,oracle,1,static_linear,500,500,0.0,0.91,0.009,0.0
clinc150,oracle,1,static_linear,550,550,0.0,0.91,0.01,0.0
clinc150,oracle,1,static_linear,600,600,0.0,0.91,0.0105,0.0
clinc150,oracle,1,static_linear,650,650,0.0,0.91,0.0115,0.0
clinc150,oracle,1,static_linear,700,700,0.0,0.91,0.0125,0.0
clinc150,oracle,1,static_linear,750,750,0.0,0.91,0.013,0.0
clinc150,oracle,1,static_linear,800,800,0.0,0.91,0.014,0.0
clinc150,oracle,1,static_linear,850,850,0.0,0.91,0.0145,0.0
clinc150,oracle,1,static_linear,900,900,0.0,0.91,0.015,0.0
clinc150,oracle,1,static_linear,950,950,0.0,0.91,0.016,0.0
clinc150,oracle,1,static_linear,1000,1000,0.0,0.91,0.017,0.0
clinc150,oracle,1,online_linear,0,0,0.0,0.91,0.0,0.0
clinc150,oracle,1,online_linear,50,50,0.0,0.905,0.003,0.009
clinc150,oracle,1,online_linear,100,100,0.0,0.895,0.004,0.0175
clinc150,oracle,1,online_linear,150,150,0.0,0.89,0.005,0.028
clinc150,oracle,1,online_linear,200,200,0.0,0.885,0.006,0.0385
clinc150,oracle,1,online_linear,250,250,0.0,0.885,0.0089,0.0471
clinc150,oracle,1,online_linear,300,300,0.0,0.885,0.0109,0.0571
clinc150,oracle,1,online_linear,350,350,0.0,0.8775,0.0124,0.0671
clinc150,oracle,1,online_linear,400,400,0.0,0.8725,0.0154,0.0786
clinc150,oracle,1,online_linear,450,450,0.0,0.87,0.0174,0.0871
clinc150,oracle,1,online_linear,500,500,0.0,0.8625,0.0179,0.0952
clinc150,oracle,1,online_linear,550,550,0.0,0.8625,0.0179,0.1067
clinc150,oracle,1,online_linear,600,600,0.0,0.8625,0.0194,0.1177
clinc150,oracle,1,online_linear,650,650,0.0,0.8575,0.0209,0.1287
clinc150,oracle,1,online_linear,700,700,0.0,0.8575,0.0224,0.1412
clinc150,oracle,1,online_linear,750,750,0.0,0.8525,0.0239,0.1502
clinc150,oracle,1,online_linear,800,800,0.0,0.85,0.0259,0.1582
clinc150,oracle,1,online_linear,850,850,0.0,0.85,0.0279,0.1662
clinc150,oracle,1,online_linear,900,900,0.016667,0.8475,0.0304,0.1792
clinc150,oracle,1,online_linear,950,946,0.036667,0.8475,0.0329,0.1897
clinc150,oracle,1,online_linear,1000,991,0.09,0.8475,0.0344,0.1992
clinc150,oracle,1,ewc,0,0,0.0,0.91,0.0,0.0
clinc150,oracle,1,ewc,50,50,0.0,0.905,0.0005,0.0215
clinc150,oracle,1,ewc,100,100,0.0,0.905,0.0025,0.0425
clinc150,oracle,1,ewc,150,150,0.0,0.9025,0.005,0.062
clinc150,oracle,1,ewc,200,200,0.0,0.9025,0.0075,0.081
clinc150,oracle,1,ewc,250,250,0.0,0.8975,0.0105,0.1
clinc150,oracle,1,ewc,300,300,0.0,0.8975,0.0125,0.118
clinc150,oracle,1,ewc,350,350,0.0,0.895,0.015,0.1396
clinc150,oracle,1,ewc,400,400,0.0,0.895,0.0165,0.1571
clinc150,oracle,1,ewc,450,450,0.0,0.895,0.0175,0.1786
clinc150,oracle,1,ewc,500,500,0.0,0.895,0.019,0.1981
clinc150,oracle,1,ewc,550,550,0.0,0.895,0.0225,0.2151
clinc150,oracle,1,ewc,600,600,0.0,0.89,0.026,0.2336
clinc150,oracle,1,ewc,650,650,0.0,0.8875,0.0275,0.2506
clinc150,oracle,1,ewc,700,700,0.0,0.8875,0.0295,0.2671
clinc150,oracle,1,ewc,750,750,0.0,0.885,0.0305,0.2876
clinc150,oracle,1,ewc,800,800,0.0,0.885,0.034,0.3106
clinc150,oracle,1,ewc,850,850,0.0,0.885,0.035,0.3281
clinc150,oracle,1,ewc,900,900,0.006667,0.885,0.037,0.3456
clinc150,oracle,1,ewc,950,948,0.016667,0.885,0.038,0.3646
clinc150,oracle,1,ewc,1000,995,0.053333,0.885,0.038,0.3831
clinc150,oracle,1,a_gem,0,0,0.0,0.91,0.0,0.0
clinc150,oracle,1,a_gem,50,50,0.0,0.905,0.0025,0.0305
clinc150,oracle,1,a_gem,100,100,0.0,0.9025,0.0055,0.0635
clinc150,oracle,1,a_gem,150,150,0.0,0.8925,0.007,0.0965
clinc150,oracle,1,a_gem,200,200,0.0,0.89,0.0085,0.1335
clinc150,oracle,1,a_gem,250,250,0.0,0.885,0.01,0.1705
clinc150,oracle,1,a_gem,300,300,0.0,0.885,0.012,0.201
clinc150,oracle,1,a_gem,350,350,0.0,0.885,0.0155,0.2331
clinc150,oracle,1,a_gem,400,400,0.0,0.8825,0.018,0.2676
clinc150,oracle,1,a_gem,450,450,0.0,0.8825,0.0205,0.3006
clinc150,oracle,1,a_gem,500,500,0.0,0.8725,0.0215,0.3371
clinc150,oracle,1,a_gem,550,550,0.0,0.87,0.0235,0.3701
clinc150,oracle,1,a_gem,600,600,0.0,0.87,0.026,0.4036
clinc150,oracle,1,a_gem,650,650,0.0,0.8675,0.029,0.4386
clinc150,oracle,1,a_gem,700,700,0.0,0.865,0.0305,0.4736
clinc150,oracle,1,a_gem,750,750,0.0,0.865,0.033,0.5076
clinc150,oracle,1,a_gem,800,800,0.0,0.865,0.0345,0.5396
